ชื่อโฆษณา,"ID โฆษณา",วัน,สถานะการแสดงโฆษณา,ระดับการแสดงโฆษณา,ประเภทผลลัพธ์,ผลลัพธ์,ต้นทุนต่อผลลัพธ์,ค่าคอนเวอร์ชั่นการซื้อ,"จำนวนเงินที่ใช้จ่ายไป (THB)","ROAS (ผลตอบแทนจากค่าใช้จ่ายในการโฆษณา) ของการซื้อ",อิมเพรสชัน,การเข้าถึง,การซื้อ,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,ต้นทุนต่อการเริ่มการสนทนาผ่านการส่งข้อความ,คำสั่งซื้อที่สร้างขึ้น,การคลิกลิงก์,"CTR (ทั้งหมด)","CPM (ต้นทุนต่ออิมเพรสชั่น 1,000 ครั้ง)",เริ่มการรายงาน,สิ้นสุดการรายงาน
"[03.11.25][ริว] ความกลัวชนะทุกอย่าง (Demons)",120239861864450260,2026-04-11,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[26.02.26][ริว] คุยกันทุกวันไม่มีสถานะ (ปีศาจตัวนั้น)",120244932128060260,2026-04-11,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[21.05.25][ริว] ถ้าโลกมันแย่ แค่คิดแบบคาปิบาร่า (Capybara_Boxset)",120229054225990260,2026-04-11,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[25.03.26][ริว] จิตวิทยาของการสูญเสีย เขาบอกไว้ว่า (AI) (Witches)",120246202009430260,2026-04-11,inactive,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[12.02.26][ริว] คนดีมักรู้สึกผิด (Trap)",120244521408080260,2026-04-11,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[19.06.25][ริว] บทสนทนาของคนที่ไม่มีโอกาสพูดอีกแล้ว (Ghostly)",120231719647910260,2026-04-11,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[22.10.25][ริว] (ไม่)นอกใจ (Demons)",120239836524220260,2026-04-11,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[18.09.25][ริว] หยุดพูดแย่ๆกับตัวเอง (Witches)",120237332933360260,2026-04-11,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[09.07.25][ริว] สวัสดียามดึก คุณดวงวิญญาณ (Ghostly)",120234207685580260,2026-04-11,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[23.04.26][ริว] Smiling depression ภาวะซึมเศร้าที่ซ่อนอยู่ใต้รอยยิ้ม AI (Trap)",120248070511120260,2026-04-11,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[18.07.25][ริว] ประโยคจุกอก (Ghostly)",120233149056350260,2026-04-11,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[06.08.25][ริว] คะแนน 9.9/10 (Tried)",120234441394790260,2026-04-11,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[03.09.25][ริว] สัญญาณที่ควรอ่าน (Demons)",120236318952000260,2026-04-11,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[25.03.26][ริว] จิตวิทยาของการสูญเสีย เขาบอกไว้ว่า (AI) (Witches)",120246573533560260,2026-04-11,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[16.01.26][ริว] หายเหนื่อย (Tried)",120243290135930260,2026-04-11,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[14.03.26][ริว] อ่านแล้วโคตรจริง (Witches)",120245562310490260,2026-04-11,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[29.09.25][ริว] E-Book (Ghostly)",120240395242180260,2026-04-11,active,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,1.28,,24,22,,,,,,0,53.33333333,2026-04-11,2026-04-11
"[22.08.25][ริว] เสียดาย (Ghostly)",120236003389070260,2026-04-11,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[12.02.26][ริว] รางวัล (Ghostly)",120244263538170260,2026-04-11,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[11.06.25][ริว] หนังสือฮีลใจแห่งปี (Ghostly)",120232764473090260,2026-04-11,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[17.09.25][ริว] ทุกคนว่าโลกหลังความตาย (Ghostly)",120237559338260260,2026-04-11,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[04.03.26][ริว] ซึมเศร้า (สัมภาษณ์หมอ) (Trap)",120246835224830260,2026-04-11,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,2,119.53,409,239.06,1.71086756,2360,2058,1,2,119.53,1,8,3.1779661,101.29661017,2026-04-11,2026-04-11
"[20.10.25][ริว] ความผิดพลาด (Witches)",120239112661920260,2026-04-11,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[13.11.25][ริว] 30 Boxset สุดท้าย (Witches)",120240735389410260,2026-04-11,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[01.10.25][ริว] ถ้าวันนี้คือวันสุดท้าย (Ghostly)",120237852451390260,2026-04-11,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[03.09.25][ริว] สัญญาณที่ควรอ่าน (Demons)",120235869179110260,2026-04-11,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[23.05.25][ริว] ประโยคหนึ่งในหนังสือที่เหมือนมีน้องแมวเวทมนตร์มากระซิบ (Witches)",120229194261210260,2026-04-11,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[25.07.25][ริว] คะแนน9.9/10 (Tried)",120234552176440260,2026-04-11,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[03.09.25][ริว] จุกอกกับปีศาจ2 (Demons)",120236358913790260,2026-04-11,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[30.07.25][ริว] บางครั้งการเอาแต่คิดมาก (Capybara)",120234070848580260,2026-04-11,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[01.07.25][ริว] โทษตัวเอง เพราะแค่เหนื่อย (ปีศาจตัวนั้น)",120231987089540260,2026-04-11,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[03.04.26][ริว] โรคซึมเศร้า AI (Trap)",120248211330740260,2026-04-11,active,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[04.03.26][ริว] ซึมเศร้า (สัมภาษณ์หมอ) (Trap) (Cross Page)",120245624446890260,2026-04-11,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[05.09.25][ริว] ความผิดพลาด (Witches)",120236552206390260,2026-04-11,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[14.06.25][ริว] ประโยคในหนังสือ...ที่อ่านแล้ว ทำให้เรา 'ไม่รู้สึกแปลก' (Witches)",120230769663540260,2026-04-11,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[06.08.25][ริว] หนังสือการ์ตูนที่อ่านแล้วรักตัวเองมากขึ้น (Ghostly)",120236739576720260,2026-04-11,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[05.09.25][ริว] คาถาเปลี่ยนชีวิต (Witches)",120236326729990260,2026-04-11,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[06.08.25][ริว] กลับมารักตัวเอง (Ghostly)",120236606000590260,2026-04-11,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[23.06.25][ริว] ประโยคเดียวในหนังสือที่จะเปลี่ยนชีวิต (Witches)",120240098124910260,2026-04-11,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[25.07.25][ริว] รักษาตัวเองให้ดี (Ghostly)",120233558221230260,2026-04-11,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[11.09.25][ริว] ประโยคเดียวในหนังสือ (Witches)",120236735544260260,2026-04-11,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[03.09.25][ริว] จุกอกกับปีศาจ2 (Demons)",120236323055920260,2026-04-11,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[24.07.25][ริว] ไพ่สำรับนี้ดูดวงแม่น (Witches)",120233469566080260,2026-04-11,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[22.09.25][ริว] แม่อยากให้ลูกมั่นคง (Remains)",120237922323530260,2026-04-11,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[27.05.25][ริว] ประโยคที่อ่านแล้วจุกอก (Witches)",120229503347270260,2026-04-11,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[05.09.25][ริว] กลับมารักตัวเองเพราะ (Witches)",120236326295440260,2026-04-11,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[18.09.25][ริว] ถ้าได้ฟังเรื่องราว (Ghostly)",120237558753300260,2026-04-11,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[01.08.25][ริว] ประโยคเดียวในหนังสือ (Witches)",120234208201370260,2026-04-11,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[27.08.25][ริว] ถูกเอาเปรียบ (Ghostly)",120235861251950260,2026-04-11,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[04.10.25][ริว] เสาหลักของบ้าน (Tried)",120238409028530260,2026-04-11,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[12.02.26][ริว] หากกำลังโทษตัวเอง (Embrace)",120244294639160260,2026-04-11,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[06.11.25][ริว] กลับมาอีกครั้ง (Remains)",120240333892660260,2026-04-11,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[12.02.26][ริว] รักคนอื่น (สัมภาษณ์หมอ) (Trap)",120244855729390260,2026-04-11,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[23.05.25][ริว] หนังสือการ์ตูนฮีลใจ (Ghostly)",120229512245420260,2026-04-11,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[29.09.25][ริว] E-Book (Ghostly)",120237852374480260,2026-04-11,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[28.06.25][ริว] ถ้าไม่อยากเป็นแบบนี้ อย่าอ่านเล่มนี้ (Ghostly)",120232382445370260,2026-04-11,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[21.03.26][ริว] อย่ากลัวการเปลี่ยนแปลง อย่าหวั่นการเปลี่ยนเส้นทางชีวิต (Kidmakk)",120245847041340260,2026-04-11,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[20.10.25][ริว] ความผิดพลาด (Witches)",120240098203350260,2026-04-11,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[18.10.25][ริว] อยู่คนเดียว (Ghostly)",120239976976120260,2026-04-11,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[10.04.26][ริว] เสียดายคนตายไม่ได้อ่านเล่มนี้ (Ghostly)",120247314684060260,2026-04-11,inactive,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[16.01.26][ริว] อ่านแล้วใจเบาลง (Tried)",120243290015950260,2026-04-11,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[27.03.26][ริว] ลดความคาดหวัง ใจเราจะเบาขึ้น (AI) (Remains)",120246200053780260,2026-04-11,inactive,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[01.04.26][ริว] เลิกควบคุมสิ่งที่ควมคุมไม่ได้ (AI) (Trap)",120246607003630260,2026-04-11,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,1,239.2,659,239.2,2.75501672,2796,2672,1,1,239.2,1,9,5.15021459,85.55078684,2026-04-11,2026-04-11
"[09.07.25][ริว] สวัสดียามดึก คุณดวงวิญญาณ (Ghostly)",120233369285350260,2026-04-11,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[09.07.25][ริว] หนังสือกระแสตอบรับดี (Ghostly)",120232528365050260,2026-04-11,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[05.04.26][ริว] Chronic Loneliness ภาวะเหงาเรื้อรังที่รู้สึกโดดเดี่ยวอ้างว้างตลอดเวลา AI (Ghostly)",120247589720990260,2026-04-11,not_delivering,ad,การเข้าถึง,0,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[22.10.25][ริว] ป้ายยาหนังสือน่ารัก (Witches)",120239970741900260,2026-04-11,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[14.06.25][ริว] ประโยคในหนังสือ...ที่อ่านแล้ว ทำให้เรา 'ไม่รู้สึกแปลก' (Witches)",120230770730200260,2026-04-11,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[11.06.25][ริว] หนังสือฮีลใจแห่งปี (Ghostly)",120230538494380260,2026-04-11,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[18.09.25][ริว] หยุดพูดแย่ๆกับตัวเอง (Witches)",120237444174060260,2026-04-11,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[05.04.26][ริว] Chronic Loneliness ภาวะเหงาเรื้อรังที่รู้สึกโดดเดี่ยวอ้างว้างตลอดเวลา AI (Ghostly)",120247588786360260,2026-04-11,active,ad,การเข้าถึง,0,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[08.08.25][ริว] คิดถึงแฟนเก่า (ปีศาจตัวนั้น)",120234605062360260,2026-04-11,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[23.07.25][ริว] แค่ชื่อก็เหมือนโดนปลอบ (Tried)",120233364191350260,2026-04-11,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[01.04.26][ริว] เลิกควบคุมสิ่งที่ควมคุมไม่ได้ (AI) (Trap) - สำเนา",120246783780130260,2026-04-11,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[22.07.25][ริว] วันนี้เธอเหนื่อยไหม (Tried)",120233024674730260,2026-04-11,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[08.08.25][ริว] mindsetดี (ปีศาจตัวนั้น)",120234604089880260,2026-04-11,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[30.01.26][ริว] ถ้าคนที่เรารัก (Ghostly)",120243742270310260,2026-04-11,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[24.07.25][ริว] แค่หนังสือร้องไห้ทำไม (ปีศาจตัวนั้น)",120233469177900260,2026-04-11,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[03.10.25][ริว] จะเป็นยังไง (Remains)",120237922762580260,2026-04-11,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[22.10.25][ริว] ป้ายยา (Remains)",120239115125230260,2026-04-11,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[08.08.25][ริว] งานศพ (Ghostly)",120234794681110260,2026-04-11,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[01.04.26][ริว] เลิกควบคุมสิ่งที่ควมคุมไม่ได้ (AI) (Trap)",120246834439960260,2026-04-11,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,349,174.4,2.00114679,1174,1136,1,,,2,6,5.28109029,148.55195911,2026-04-11,2026-04-11
"[03.07.25][ริว][Cross Page] ไม่ได้ตั้งใจจะปล่อยให้มันสาย (Ghostly)",120232174472620260,2026-04-11,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[18.08.25][ริว] กดดันตัวเองมาทั้งชีวิต (Embrace)",120235184817960260,2026-04-11,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[22.10.25][ริว] ป้ายยาหนังสือน่ารัก (Witches)",120239113844200260,2026-04-11,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[12.08.25][ริว] คะแนน 11/10 (Witches)",120234722245710260,2026-04-11,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[06.08.25][ริว] หนังสือการ์ตูนที่อ่านแล้วรักตัวเองมากขึ้น (Ghostly)",120235868330010260,2026-04-11,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[16.10.25][ริว] เมไอสัมภาษณ์ปีศาจ2 (Demons)",120238788809920260,2026-04-11,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[06.08.25][ริว] รีวิวการ์ตูนฮีลใจแห่งปี (Ghostly)",120236739454540260,2026-04-11,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[13.10.25][ริว] เล่มลายเซ็น (Remains)",120238862259600260,2026-04-11,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[23.06.25][ริว] ประโยคเดียวในหนังสือที่จะเปลี่ยนชีวิต (Witches)",120233387492020260,2026-04-11,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[29.10.25][ริว] ป้ายยา 2 หนังสือ (Remains)",120239540621860260,2026-04-11,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[23.06.25][ริว] ประโยคเดียวในหนังสือที่จะเปลี่ยนชีวิต (Witches)",120236619734450260,2026-04-11,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[31.03.26][ริว] อย่าปล่อยให้พ่อแม่รอ กลับไปเยี่ยมในวันที่ยังมีโอกาส (Ghostly)",120246421414460260,2026-04-11,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[11.02.26][ริว] ภาคต่อ 359.- ส่งฟรี (Remains)",120244592767620260,2026-04-11,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[24.07.25][ริว] ไพ่สำรับนี้ดูดวงแม่น (Witches)",120235186324600260,2026-04-11,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[05.02.26][ริว] Boxset ลายเซ็น (Witches)",120244008823780260,2026-04-11,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[30.07.25][ริว] โดนตกเพราะหลังปก (Home)",120234072166610260,2026-04-11,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[29.03.26][ริว] วิธีรับมือโรคแพนิค (AI) (Trap) - สำเนา",120246786635380260,2026-04-11,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,1,0,,0,,0,0,,1,0,,,,,2026-04-11,2026-04-11
"[29.09.25][ริว] เลือกปกหนังสือ (Remains)",120237715972570260,2026-04-11,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[06.08.25][ริว] ไม่ว่าชีวิตจะบัดซบ (Tried)",120234614620410260,2026-04-11,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[24.10.25][ริว] PAYDAY OPD E-Book 1 แถม 1 (Promotion)",120240278371620260,2026-04-11,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[06.08.25][ริว] หนังสือพัฒนาตัวเอง (Tried)",120234466952840260,2026-04-11,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[17.09.25][ริว] ทุกคนว่าโลกหลังความตาย (Ghostly)",120237028371670260,2026-04-11,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[09.09.25][ริว] โตขึ้น พ่อแม่แก่ตัวลง (Demons)",120236832228910260,2026-04-11,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[23.07.25][ริว] PAYDAY SALE JULY (Promotion_Payday) - No Meme",120233338606220260,2026-04-11,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[13.02.26][ริว] การมีชีวิตอยู่อย่างโดดเดี่ยว (Ghostly)",120244296275150260,2026-04-11,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[23.06.25][ริว] ประโยคเดียวในหนังสือที่จะเปลี่ยนชีวิต (Witches)",120232601031060260,2026-04-11,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[11.10.25][ริว] ปุณณ์วัฒน์ (Ghostly)",120247246818260260,2026-04-11,inactive,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[16.10.25][ริว] ผลงานภาคต่อ (Remains)",120238719560730260,2026-04-11,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[28.06.25][ริว] ถ้าไม่อยากเป็นแบบนี้ อย่าอ่านเล่มนี้ (Ghostly)",120232382487260260,2026-04-11,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[23.05.25][ริว] หนังสือการ์ตูนฮีลใจ (Ghostly)",120229512447230260,2026-04-11,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[30.08.25][ริว] แค่ประโยคเดียว (Witches)",120236021779400260,2026-04-11,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[23.02.26][ริว] แม่คือคนรับผิดชอบ (Trap)",120245036348120260,2026-04-11,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,1,178.7,,178.7,,1109,1043,,1,178.7,,6,5.50045086,161.1361587,2026-04-11,2026-04-11
"[25.04.26][ริว] ถ้าคุณจากโลกนี้ไป ใครจะเป็นคนที่เศร้าที่สุด AI (Remains)",120247923662480260,2026-04-11,archived,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[23.03.26][ริว] ถ้าคืนนี้เป็นคืนสุดท้าย (AI) (Ghostly)",120246203465230260,2026-04-11,inactive,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[20.03.26][ริว] เล่มนี้คือภาคต่อที่ควรอ่าน (Remains)",120245968648130260,2026-04-11,inactive,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[06.08.25][ริว] คะแนน 10/10 (Tried)",120234941325420260,2026-04-11,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[05.09.25][ริว] รีวิวหนังสือ 5/5 (Witches)",120236549762460260,2026-04-11,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[03.04.26][ริว] โรคซึมเศร้า AI (Trap)",120246702152400260,2026-04-11,archived,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[22.07.25][ริว] วันนี้เธอเหนื่อยไหม (Tried)",120234552232660260,2026-04-11,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[16.10.25][ริว] คะแนน 9.9/10 (Remains)",120238719051570260,2026-04-11,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[09.10.25][ริว] นี่คือไพ่ทำนายดวง (Witches)",120238409497060260,2026-04-11,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[29.04.26][ริว] การอยู่คนเดียวคือทักษะที่ดีที่สุด AI (Ghostly)",120248072650030260,2026-04-11,active,ad,การเข้าถึง,0,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[04.03.26][ริว] ซึมเศร้า (สัมภาษณ์หมอ) (Trap)",120246565473590260,2026-04-11,archived,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[06.08.25][ริว] มีชีวิตอยู่อย่างโดดเดี่ยว (ghostly)",120235151926920260,2026-04-11,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[25.08.25][ริว] ไพ่สำรับนี้ (Witches)",120235634316340260,2026-04-11,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[29.03.26][ริว] วิธีรับมือโรคแพนิค (AI) (Trap)",120246607827980260,2026-04-11,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,157.09,,1572,1360,,,,,5,6.61577608,99.93002545,2026-04-11,2026-04-11
"[23.06.25][ริว] ประโยคเดียวในหนังสือที่จะเปลี่ยนชีวิต (Witches)",120232931475920260,2026-04-11,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[22.10.25][ริว] ป้ายยาหนังสือน่ารัก (Witches)",120240099152760260,2026-04-11,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[23.02.26][ริว] แม่คือคนรับผิดชอบ (Trap)",120245730613830260,2026-04-11,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[10.11.25][ริว] วันนี้เราป้ายยา (Witches)",120240276635530260,2026-04-11,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[12.11.25][ริว] (ไม่)ยอมลดคุณค่าตัวเอง (ปีศาจตัวนั้น)",120240908309980260,2026-04-11,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[27.05.25][ริว] ประโยคที่อ่านแล้วจุกอก (Witches)",120229497787420260,2026-04-11,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
"[23.06.25][ริว] ประโยคเดียวในหนังสือที่จะเปลี่ยนชีวิต (Witches)",120240905459180260,2026-04-11,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-11,2026-04-11
